Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks	Mismatch_Count_In_Corrected_Blocks	All_Mismatch_Count
node_7246	node_7248	0	0	 0	 0	 0	 0
node_7249	C.ZM.2007.ZM634F_24Jul2007_SC_9_N.MT195402	1023	312	 312	 714	 3	 1023
node_7248	node_7249	1959	380	 541	 1418	 0	 1959
node_7247	C.ZM.2007.ZM634F_24Jul2007_SC_7_N.MT195400	778	108	 108	 670	 0	 778
node_7246	node_7247	365	125	 125	 240	 0	 365
node_7247	C.ZM.2007.ZM634F_24Jul2007_SC_1_N.MT195394	1468	112	 112	 1358	 2	 1468
node_7250	node_7251	754	462	 754	 0	 0	 754
node_7249	C.ZM.2007.ZM634F_24Jul2007_SC_16_N.MT195393	883	311	 311	 572	 0	 883
node_7251	node_7252	0	0	 0	 0	 0	 0
node_7241	node_7246	1124	614	 614	 510	 0	 1124
node_7253	C.ZM.2007.ZM634F_24Jul2007_SC_2_N.MT195395	1139	348	 348	 794	 3	 1139
node_7253	C.ZM.2007.ZM634F_24Jul2007_SC_6_N.MT195399	1541	345	 345	 1196	 0	 1541
node_7252	node_7254	2	2	 2	 0	 0	 2
node_7254	C.ZM.2007.ZM634F_24Jul2007_SC_8_N.MT195401	2262	661	 661	 1602	 1	 2262
node_7255	C.ZM.2007.ZM634F_24Jul2007_SC_4_N.MT195397	233	233	 233	 0	 0	 233
node_7257	C.ZM.2007.ZM634F_24Jul2007_SC_11_N.MT195388	953	571	 571	 382	 0	 953
node_7256	node_7257	94	94	 94	 0	 0	 94
node_7257	C.ZM.2007.ZM634F_24Jul2007_SC_3_N.MT195396	886	574	 574	 316	 4	 886
node_7251	node_7256	1036	0	 0	 1036	 0	 1036
node_7254	node_7255	681	441	 441	 240	 0	 681
node_7256	node_7258	907	95	 95	 812	 0	 907
node_7255	C.ZM.2007.ZM634F_24Jul2007_SC_5_N.MT195398	552	218	 218	 334	 0	 552
node_7258	C.ZM.2007.ZM634F_24Jul2007_SC_13_N.MT195390	1354	580	 580	 780	 6	 1354
node_7250	node_7260	286	284	 286	 0	 0	 286
node_7259	C.SN.1990.90SE_364.AY713416	968	719	 797	 180	 9	 968
node_7258	node_7259	1040	319	 322	 720	 2	 1040
node_7259	C.ZM.2011.ZM634F_18May2011_1A_28_N.MT195378	1857	478	 478	 1422	 43	 1857
node_7263	node_7264	480	467	 480	 0	 0	 480
node_7260	node_7261	288	290	 288	 0	 0	 288
node_7261	node_7263	0	0	 0	 0	 0	 0
node_7263	C.KE.2004.04KE585573V2.KT022366	1225	954	 998	 237	 10	 1225
node_7266	C.ZA.2007.503_10430_4.KT183255	949	227	 227	 722	 0	 949
node_7260	node_7265	1305	316	 322	 990	 7	 1305
node_7266	C.ZA.2007.503_10430_2.KT183253	1892	230	 230	 1666	 4	 1892
node_7264	C.ZA.2007.503_10430_6.KT183257	1286	389	 389	 900	 3	 1286
node_7264	C.ZA.2007.503_10430_1.KT183252	2277	395	 395	 1890	 8	 2277
node_7262	C.SN.1996.5056135.MH705137	3116	1818	 1825	 1333	 42	 3116
node_7265	node_7266	262	25	 29	 234	 1	 262
node_7261	node_7262	1108	203	 203	 942	 37	 1108
node_7267	node_7268	553	28	 28	 528	 3	 553
node_7265	node_7267	472	114	 118	 381	 27	 472
node_7267	C.ZA.2007.503_10430_5.KT183256	140	140	 140	 0	 0	 140
node_7191	node_7269	77	78	 77	 0	 0	 77
node_7268	C.ZA.2007.503_10430_3.KT183254	805	170	 170	 663	 28	 805
node_7262	C.TZ.2005.CO3063V5.KX907363	1566	801	 813	 776	 23	 1566
node_7269	node_7270	321	326	 321	 0	 0	 321
node_7270	node_7271	101	101	 101	 0	 0	 101
node_7268	C.ZA.2007.706010164_CH164_TF.KC156127	2798	1929	 2376	 452	 30	 2798
node_7272	node_7276	1904	0	 0	 1904	 0	 1904
node_7277	C.ZA.2015.Pt3.1_S1288.MK643653	640	374	 374	 266	 0	 640
node_7276	node_7277	0	0	 0	 0	 0	 0
node_7275	C.ZA.2015.Pt3.2_S1193.MK643600	1164	404	 404	 760	 0	 1164
node_7273	node_7274	316	316	 316	 0	 0	 316
node_7274	C.ZA.2008.706010164_CH164.mo6.KC156128	3477	2231	 2987	 506	 16	 3477
node_7275	C.ZA.2015.Pt3.1_S1150.MK643591	802	376	 376	 426	 0	 802
node_7272	node_7273	280	0	 0	 280	 0	 280
node_7274	C.ZA.2015.Pt3.2_S1300.MK643664	1748	646	 646	 1145	 43	 1748
node_7273	node_7275	0	0	 0	 0	 0	 0
node_7271	node_7272	885	531	 885	 0	 0	 885
node_7276	node_7278	0	0	 0	 0	 0	 0
node_7277	C.ZA.2015.Pt3.1_S1299.MK643663	2848	374	 374	 2474	 0	 2848
node_7279	C.ZA.2015.Pt3.1_S1290.MK643655	1414	376	 376	 1038	 0	 1414
node_7271	node_7280	98	98	 98	 0	 0	 98
node_7278	node_7279	0	0	 0	 0	 0	 0
node_7278	C.ZA.2015.Pt3.1_S1297.MK643661	641	375	 375	 266	 0	 641
node_7279	C.ZA.2015.Pt3.1_S1296.MK643660	1562	376	 376	 1186	 0	 1562
node_7282	C.BW.2015.AP-140_w0_322.MZ766749	2271	1041	 1041	 1230	 0	 2271
node_7281	node_7282	618	302	 302	 316	 0	 618
node_7282	C.BW.2015.AP-140_w0_328.MZ766750	974	496	 496	 478	 0	 974
node_7281	node_7283	2	2	 2	 0	 0	 2
node_7280	node_7281	815	487	 519	 296	 0	 815
node_7283	C.BW.2015.AP-140_w0_335.MZ766752	1556	374	 374	 1182	 0	 1556
node_7283	node_7284	666	0	 0	 666	 0	 666
node_7284	C.BW.2015.AP-140_w0_319.MZ766748	857	377	 377	 480	 0	 857
node_7284	C.BW.2015.AP-140_w0_334.MZ766751	692	376	 376	 316	 0	 692
node_7286	C.BW.2015.AP-140_w0_331.MZ766914	2548	1399	 1795	 794	 41	 2548
node_7285	node_7286	700	0	 0	 700	 0	 700
node_7280	node_7285	846	541	 846	 0	 0	 846
node_7285	node_7287	24	24	 24	 0	 0	 24
node_7286	C.ZM.2003.ZM247F_flE10.FJ496200	1057	452	 452	 628	 23	 1057
node_7287	C.ZM.2003.ZM247F_flG11.FJ496205	1293	432	 432	 862	 1	 1293
node_7292	C.ZM.2003.ZM247F_flA2.FJ496197	4	4	 4	 0	 0	 4
node_7288	C.ZM.2003.ZM247F_flE11.FJ496201	1757	431	 431	 1327	 1	 1757
node_7287	node_7288	0	0	 0	 0	 0	 0
node_7292	C.ZM.2003.ZM247F_flA1.FJ496195	3	3	 3	 0	 0	 3
node_7288	C.ZM.2003.ZM247F_flB8.FJ496198	755	434	 434	 322	 1	 755
node_7289	node_7290	655	431	 447	 212	 4	 655
node_7290	node_7291	726	112	 112	 614	 0	 726
node_7270	node_7289	84	89	 84	 0	 0	 84
node_7291	node_7292	580	340	 340	 240	 0	 580
node_7291	node_7293	594	0	 0	 594	 0	 594
node_7294	C.ZM.2003.ZM247F_flF10.FJ496203	2846	433	 433	 2414	 1	 2846
node_7293	node_7294	389	91	 91	 298	 0	 389
node_7293	C.ZM.2003.ZM247F_flH1.FJ496207	1139	343	 343	 796	 0	 1139
node_7295	node_7296	0	0	 0	 0	 0	 0
node_7294	C.ZM.2003.ZM247F_flE3.FJ496202	431	431	 431	 0	 0	 431
node_7296	C.ZM.2003.ZM247F_flF7.FJ496204	666	214	 214	 452	 0	 666
node_7290	node_7295	1395	243	 243	 1174	 22	 1395
node_7295	node_7297	16	16	 16	 0	 0	 16
node_7300	node_7302	746	0	 0	 746	 0	 746
node_7296	C.ZM.2003.ZM247F_flB9.FJ496199	2199	213	 213	 1986	 0	 2199
node_7289	node_7299	1229	737	 758	 480	 9	 1229
node_7299	node_7300	567	31	 31	 538	 2	 567
node_7297	node_7298	2332	615	 639	 1738	 45	 2332
node_7298	C.SE.2013.085BI.MF373187	916	688	 682	 240	 6	 916
node_7301	C.RW.2005.R50M_175008_1.MT942712	1534	430	 430	 1104	 0	 1534
node_7300	node_7301	288	288	 288	 0	 0	 288
node_7298	C.RW.2005.R50M_175008_3.MT942714	1570	645	 650	 952	 32	 1570
node_7301	C.RW.2005.R50M_175008_2.MT942713	1348	428	 428	 920	 0	 1348
node_7297	C.ZM.2003.ZM247F_flA12.FJ496196	665	226	 226	 452	 13	 665
node_7302	C.RW.2005.R50M_175008_4.MT942715	2076	743	 744	 1332	 0	 2076
node_7302	node_7303	478	96	 96	 382	 0	 478
node_7303	C.RW.2005.R50M_175008_5.MT942716	1679	636	 636	 1044	 1	 1679
node_7303	C.RW.2005.R50M_175008_6.MT942717	649	649	 649	 0	 0	 649
node_7299	node_7304	731	26	 26	 714	 9	 731
node_7304	node_7306	13	15	 13	 0	 0	 13
node_7306	node_7307	1574	691	 766	 826	 18	 1574
node_7304	node_7305	0	0	 0	 0	 0	 0
node_7306	C.RW.2005.R50M_175008_9.MT942720	1058	761	 765	 298	 5	 1058
node_7307	C.TZ.2006.CO6022V7.KX907393	1672	930	 1229	 480	 37	 1672
node_7305	C.RW.2005.R50M_175008_7.MT942718	2325	742	 742	 1584	 1	 2325
node_7305	C.RW.2005.R50M_175008_8.MT942719	1520	742	 742	 780	 2	 1520
node_7307	A1C.TZ.2006.CO3058V6.KX907362	1962	940	 970	 1020	 28	 1962
node_7308	node_7309	240	240	 240	 0	 0	 240
node_7310	node_7311	240	237	 240	 0	 0	 240
node_7269	node_7308	574	555	 574	 0	 0	 574
node_7309	node_7310	804	494	 499	 317	 12	 804
node_7313	A1C.TZ.2004.CO6867V2.KX907427	1476	752	 745	 750	 19	 1476
node_7311	node_7312	331	346	 331	 0	 0	 331
node_7310	node_7314	36	35	 36	 0	 0	 36
node_7311	node_7313	1021	399	 386	 677	 42	 1021
node_7312	C.SE.2006.017BI.MF373137	838	857	 838	 0	 0	 838
node_7312	C.GB.2014.14535_1_25.3.MF109522	1711	742	 779	 960	 28	 1711
node_7313	CD.KE.2000.MSA4077.AF457085	1524	887	 894	 661	 31	 1524
node_7314	node_7316	586	574	 586	 0	 0	 586
node_7316	C.MW.2008.CH492.PL.031108.BE.4.KY112303	1641	599	 599	 1044	 2	 1641
node_7314	node_7315	417	411	 417	 0	 0	 417
node_7316	node_7317	504	504	 504	 0	 0	 504
node_7315	C.-.2003.LA07SeJe.KU168262	3179	1689	 1713	 1522	 56	 3179
node_7318	node_7319	330	90	 90	 240	 0	 330
node_7317	C.MW.2008.CH492.PL.031108.BE.5.KY112304	873	445	 445	 430	 2	 873
node_7309	node_7318	978	250	 250	 728	 0	 978
node_7315	C.TZ.2005.CO6647V5.KX907416	584	571	 584	 0	 0	 584
node_7317	C.MW.2008.CH492.PL.031108.BE.6.KY112305	489	486	 489	 0	 0	 489
node_7319	node_7320	210	0	 0	 210	 0	 210
node_7318	node_7323	134	134	 134	 0	 0	 134
node_7320	C.MW.2008.CH427.PL.011608.A2.10.KY112198	1427	437	 437	 990	 0	 1427
node_7322	C.MW.2008.CH427.PL.011608.UT.7.KY112215	2210	412	 412	 1798	 0	 2210
node_7321	C.MW.2008.CH427.PL.011608.UT.6.KY112214	1081	421	 421	 660	 0	 1081
node_7323	node_7324	35	35	 35	 0	 0	 35
node_7319	node_7321	266	0	 0	 266	 0	 266
node_7321	node_7322	296	0	 0	 296	 0	 296
node_7320	C.MW.2008.CH427.PL.011608.A2.9.KY112206	2117	436	 436	 1682	 1	 2117
node_7324	C.MW.2008.CH427.PL.011608.A2.3.KY112200	2651	325	 325	 2326	 0	 2651
node_7326	C.MW.2008.CH427.PL.011608.A2.7.KY112204	2577	252	 252	 2326	 1	 2577
node_7325	node_7326	90	90	 90	 0	 0	 90
node_7323	node_7325	0	0	 0	 0	 0	 0
node_7322	C.MW.2008.CH427.PL.011608.A2.5.KY112202	1810	300	 300	 1510	 0	 1810
node_7324	C.MW.2008.CH427.PL.011608.A2.2.KY112199	623	325	 325	 298	 0	 623
node_7325	C.MW.2008.CH427.PL.011608.A2.4.KY112201	650	352	 352	 298	 0	 650
node_7308	node_7327	39	39	 39	 0	 0	 39
node_7326	C.MW.2008.CH427.PL.011608.UT.4.KY112212	1499	307	 307	 1192	 0	 1499
node_7327	node_7328	104	104	 104	 0	 0	 104
node_7329	node_7331	931	215	 215	 716	 0	 931
node_7330	C.MW.2008.CH427.PL.011608.UT.9.KY112217	1714	123	 123	 1592	 1	 1714
node_7330	C.MW.2008.CH427.PL.011608.BE.1.KY112207	1175	154	 154	 1051	 30	 1175
node_7329	node_7330	216	216	 216	 0	 0	 216
node_7331	C.MW.2008.CH427.PL.011608.UT.10.KY112209	1150	162	 162	 988	 0	 1150
node_7331	node_7332	31	31	 31	 0	 0	 31
node_7328	node_7329	808	0	 0	 808	 0	 808
node_7332	C.MW.2008.CH427.PL.011608.UT.2.KY112210	1665	184	 184	 1521	 40	 1665
node_7332	C.MW.2008.CH427.PL.011608.UT.8.KY112216	1790	139	 139	 1652	 1	 1790
node_7333	node_7334	6	6	 6	 0	 0	 6
node_7334	C.MW.2008.CH427.PL.011608.A2.6.KY112203	1894	369	 369	 1526	 1	 1894
node_7333	node_7335	2	2	 2	 0	 0	 2
node_7328	node_7333	0	0	 0	 0	 0	 0
node_7334	C.MW.2008.CH427.PL.011608.UT.3.KY112211	2297	388	 388	 1920	 11	 2297
node_7335	node_7336	1	1	 1	 0	 0	 1
node_7335	C.MW.2008.CH427.PL.011608.A2.1.KY112197	359	359	 359	 0	 0	 359
node_7336	C.MW.2008.CH427.PL.011608.A2.8.KY112205	2270	356	 356	 1915	 1	 2270
node_7327	node_7337	476	476	 476	 0	 0	 476
node_7336	C.MW.2008.CH427.PL.011608.UT.5.KY112213	2754	422	 422	 2361	 29	 2754
node_7338	node_7339	3	3	 3	 0	 0	 3
node_7339	C.MW.2008.CH492.CV.020608.UT.13.KY112263	2193	959	 959	 1236	 2	 2193
node_7340	C.MW.2008.CH492.PL.031108.A2.10.KY112277	1820	540	 540	 1282	 2	 1820
node_7337	node_7338	300	2	 2	 298	 0	 300
node_7340	node_7341	162	162	 162	 0	 0	 162
node_7339	C.MW.2008.CH427.PL.011608.UT.1.KY112208	1592	816	 816	 778	 2	 1592
node_7338	node_7340	1073	405	 405	 668	 0	 1073
node_7341	C.MW.2008.CH492.PL.031108.UT.6.KY112318	1230	412	 412	 820	 2	 1230
node_7341	C.MW.2008.CH492.CV.020608.UT.17.KY112267	2156	389	 389	 1772	 5	 2156
node_7337	node_7342	1051	112	 112	 940	 1	 1051
node_7342	node_7344	9	9	 9	 0	 0	 9
node_7344	C.MW.2008.CH492.CV.020608.UT.6.KY112272	1480	886	 886	 594	 0	 1480
node_7345	CD.MW.2008.CH492.CV.020608.UT.16.KY112266	1253	462	 472	 787	 6	 1253
node_7348	node_7349	622	269	 622	 0	 0	 622
node_7343	C.MW.2008.CH492.CV.020608.UT.11.KY112261	861	651	 651	 210	 0	 861
node_7347	node_7348	454	147	 151	 304	 1	 454
node_7342	node_7343	937	219	 219	 720	 2	 937
node_7346	node_7347	857	391	 422	 466	 31	 857
node_7350	node_7351	5	5	 5	 0	 0	 5
node_7343	CD.MW.2008.CH492.PL.031108.A2.5.KY112290	1192	678	 685	 510	 3	 1192
node_7344	node_7345	472	472	 472	 0	 0	 472
node_7190	node_7346	202	81	 202	 0	 0	 202
node_7345	C.MW.2008.CH492.PL.031108.A2.18.KY112285	1361	372	 372	 990	 1	 1361
node_7351	node_7353	650	80	 80	 570	 0	 650
node_7352	CD.MW.2008.CH492.CV.020608.UT.3.KY112269	1416	407	 406	 1026	 16	 1416
node_7352	CD.MW.2008.CH492.PL.031108.UT.3.KY112315	886	414	 418	 470	 2	 886
node_7353	CD.MW.2008.CH492.PL.031108.A2.9.KY112294	720	451	 678	 42	 0	 720
node_7349	node_7350	275	9	 9	 266	 0	 275
node_7351	node_7352	251	12	 12	 240	 1	 251
node_7353	CD.MW.2008.CH492.CV.020608.UT.9.KY112275	1375	411	 411	 968	 4	 1375
node_7357	CD.MW.2008.CH492.PL.031108.UT.9.KY112321	1368	421	 421	 950	 3	 1368
node_7356	CD.MW.2008.CH492.PL.031108.A2.8.KY112293	2235	412	 412	 1854	 31	 2235
node_7350	node_7354	418	6	 6	 412	 0	 418
node_7354	node_7355	895	373	 373	 522	 0	 895
node_7355	CD.MW.2008.CH492.PL.031108.A2.14.KY112281	103	95	 103	 0	 0	 103
node_7354	node_7356	1268	28	 28	 1242	 2	 1268
node_7349	node_7358	730	241	 242	 488	 0	 730
node_7355	C.MW.2008.CH492.PL.031108.BE.3.KY112302	70	62	 70	 0	 0	 70
node_7358	node_7359	588	108	 108	 480	 0	 588
node_7356	node_7357	11	11	 11	 0	 0	 11
node_7357	CD.MW.2008.CH492.PL.031108.A2.11.KY112278	2139	472	 471	 1676	 8	 2139
node_7359	node_7360	1438	523	 523	 916	 1	 1438
node_7359	node_7361	548	264	 265	 300	 17	 548
node_7360	CD.MW.2008.CH492.PL.031108.UT.7.KY112319	1035	48	 49	 986	 0	 1035
node_7361	node_7362	101	101	 101	 0	 0	 101
node_7360	C.MW.2008.CH492.CV.020608.UT.15.KY112265	481	64	 69	 412	 0	 481
node_7358	node_7363	121	118	 121	 0	 0	 121
node_7362	CD.MW.2008.CH492.PL.031108.UT.4.KY112316	1373	441	 441	 936	 4	 1373
node_7361	C.MW.2008.CH492.PL.031108.A2.3.KY112288	330	322	 330	 0	 0	 330
node_7362	CD.MW.2008.CH492.PL.031108.A2.6.KY112291	1353	440	 446	 908	 1	 1353
node_7363	node_7364	740	29	 30	 728	 18	 740
node_7364	C.MW.2008.CH492.PL.031108.A2.15.KY112282	1315	595	 595	 720	 0	 1315
node_7364	CD.MW.2008.CH492.PL.031108.A2.13.KY112280	651	651	 651	 0	 0	 651
node_7363	node_7365	326	26	 31	 296	 1	 326
node_7365	C.MW.2008.CH492.PL.031108.BE.14.KY112300	1558	700	 700	 878	 20	 1558
node_7365	node_7366	115	115	 115	 0	 0	 115
node_7369	node_7370	669	159	 159	 510	 0	 669
node_7367	node_7368	690	176	 181	 510	 1	 690
node_7348	node_7367	158	158	 158	 0	 0	 158
node_7370	CD.MW.2008.CH492.PL.031108.BE.11.KY112297	1917	370	 370	 1554	 7	 1917
node_7368	node_7373	45	45	 45	 0	 0	 45
node_7372	CD.MW.2008.CH492.PL.031108.A2.7.KY112292	787	745	 745	 42	 0	 787
node_7370	CD.MW.2008.CH492.CV.020608.UT.10.KY112260	663	397	 397	 266	 0	 663
node_7371	node_7372	333	333	 333	 0	 0	 333
node_7366	CD.MW.2008.CH492.PL.031108.A2.16.KY112283	1578	589	 595	 1000	 17	 1578
node_7371	CD.MW.2008.CH492.PL.031108.BE.12.KY112298	787	522	 522	 266	 1	 787
node_7374	CD.MW.2008.CH492.PL.031108.BE.2.KY112301	1795	319	 319	 1482	 6	 1795
node_7368	node_7369	304	22	 22	 282	 0	 304
node_7373	node_7374	38	38	 38	 0	 0	 38
node_7369	node_7371	523	219	 227	 296	 0	 523
node_7372	CD.MW.2008.CH492.PL.031108.BE.1.KY112295	1714	721	 729	 986	 1	 1714
node_7366	CD.MW.2008.CH492.CV.020608.UT.5.KY112271	2909	908	 992	 1984	 67	 2909
node_7375	C.MW.2008.CH492.PL.031108.A2.17.KY112284	589	318	 319	 282	 12	 589
node_7367	node_7377	493	494	 493	 0	 0	 493
node_7376	C.MW.2008.CH492.CV.020608.UT.14.KY112264	2653	605	 605	 2082	 34	 2653
node_7374	CD.MW.2008.CH492.PL.031108.BE.7.KY112306	2778	333	 333	 2472	 27	 2778
node_7376	CD.MW.2008.CH492.PL.031108.A2.4.KY112289	1062	593	 609	 481	 28	 1062
node_7375	node_7376	1068	227	 227	 860	 19	 1068
node_7377	node_7378	884	402	 402	 488	 6	 884
node_7373	node_7375	353	58	 66	 296	 9	 353
node_7378	node_7380	246	6	 6	 240	 0	 246
node_7381	CD.MW.2008.CH492.PL.031108.UT.11.KY112311	1542	411	 411	 1132	 1	 1542
node_7379	CD.MW.2008.CH492.PL.031108.BE.13.KY112299	1535	386	 386	 1152	 3	 1535
node_7380	CD.MW.2008.CH492.PL.031108.BE.10.KY112296	986	359	 359	 628	 1	 986
node_7378	node_7379	10	10	 10	 0	 0	 10
node_7379	CD.MW.2008.CH492.PL.031108.UT.10.KY112310	1714	425	 426	 1308	 20	 1714
node_7380	node_7381	566	84	 84	 488	 6	 566
node_7381	CD.MW.2008.CH492.CV.020608.UT.4.KY112270	2495	486	 828	 1698	 31	 2495
node_7382	node_7383	30	30	 30	 0	 0	 30
node_7382	node_7384	1557	296	 296	 1272	 11	 1557
node_7383	CD.MW.2008.CH492.PL.031108.UT.5.KY112317	1449	500	 500	 958	 9	 1449
node_7384	CD.MW.2008.CH492.CV.020608.UT.1.KY112259	823	234	 234	 598	 9	 823
node_7383	CD.MW.2008.CH492.PL.031108.UT.8.KY112320	2446	490	 490	 1964	 8	 2446
node_7377	node_7382	723	152	 421	 304	 2	 723
node_7385	CD.MW.2008.CH492.PL.031108.A2.12.KY112279	2063	137	 137	 1931	 5	 2063
node_7347	node_7386	61	67	 61	 0	 0	 61
node_7384	node_7385	923	120	 120	 806	 3	 923
node_7385	CD.MW.2008.CH492.PL.031108.UT.13.KY112313	1466	218	 218	 1252	 4	 1466
node_7388	node_7389	145	99	 103	 42	 0	 145
node_7389	node_7390	39	39	 39	 0	 0	 39
node_7387	node_7388	191	195	 191	 0	 0	 191
node_7386	node_7387	540	67	 60	 488	 8	 540
node_7390	C.MW.2008.CH492.PL.031108.UT.12.KY112312	1611	358	 358	 1254	 1	 1611
node_7391	CD.MW.2008.CH492.CV.020608.UT.7.KY112273	2501	403	 408	 2122	 29	 2501
node_7389	node_7391	928	513	 516	 412	 0	 928
node_7390	CD.MW.2008.CH492.PL.031108.BE.8.KY112307	702	359	 359	 346	 3	 702
node_7392	node_7393	265	25	 25	 240	 0	 265
node_7391	CD.MW.2008.CH492.PL.031108.BE.9.KY112308	1207	411	 414	 811	 18	 1207
node_7388	node_7392	53	53	 53	 0	 0	 53
node_7393	CD.MW.2008.CH492.PL.031108.A2.1.KY112276	1730	434	 440	 1308	 18	 1730
node_7394	C.MW.2008.CH492.CV.020608.UT.8.KY112274	426	424	 426	 0	 0	 426
node_7392	node_7394	5	5	 5	 0	 0	 5
node_7395	CD.MW.2008.CH492.PL.031108.UT.1.KY112309	447	437	 447	 0	 0	 447
node_7387	node_7396	232	232	 232	 0	 0	 232
node_7393	C.MW.2008.CH492.PL.031108.A2.19.KY112286	2000	522	 852	 1171	 23	 2000
node_7394	node_7395	45	45	 45	 0	 0	 45
node_7399	CD.MW.2008.CH492.CV.020608.UT.12.KY112262	1359	655	 659	 728	 28	 1359
node_7400	C.BW.1996.DEMC96BW007.KY658710	1774	1226	 1239	 548	 13	 1774
node_7395	CD.MW.2008.CH492.CV.020608.UT.2.KY112268	4133	430	 433	 3754	 54	 4133
node_7396	node_7397	368	126	 130	 240	 2	 368
node_7399	node_7400	775	425	 775	 0	 0	 775
node_7397	node_7398	198	187	 198	 0	 0	 198
node_7397	node_7399	345	347	 345	 0	 0	 345
node_7398	CD.MW.2008.CH492.PL.031108.UT.2.KY112314	1250	719	 720	 530	 0	 1250
node_7401	node_7402	1028	59	 60	 968	 0	 1028
node_7398	CD.MW.2008.CH492.PL.031108.A2.2.KY112287	1950	802	 1441	 510	 1	 1950
node_7396	node_7401	1125	623	 623	 510	 8	 1125
node_7402	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA9.KR820392	1808	771	 1128	 720	 40	 1808
node_7402	C.BW.1996.96BW1210.AF110972	2911	1484	 2274	 662	 25	 2911
node_7400	C.BW.1999.99BWMC168.AF443087	2996	968	 1569	 1510	 83	 2996
node_7401	node_7403	77	75	 77	 0	 0	 77
node_7403	node_7404	482	0	 0	 482	 0	 482
node_7403	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_TF_Consensus.KR820393	994	656	 656	 338	 0	 994
node_7404	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA10.KR820385	2208	656	 656	 1552	 0	 2208
node_7404	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA2.KR820389	1646	656	 656	 990	 0	 1646
node_7405	node_7406	61	19	 19	 42	 0	 61
node_7406	node_7407	1038	87	 92	 965	 19	 1038
node_7386	node_7405	639	625	 639	 0	 0	 639
node_7407	node_7408	266	0	 0	 266	 0	 266
node_7408	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA11.KR820386	1354	432	 432	 922	 0	 1354
node_7407	node_7409	751	221	 221	 530	 0	 751
node_7409	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA3.KR820390	212	212	 212	 0	 0	 212
node_7408	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA6.KR820391	1623	433	 433	 1190	 0	 1623
node_7409	node_7410	0	0	 0	 0	 0	 0
node_7410	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA13.KR820388	2784	214	 214	 2571	 1	 2784
node_7410	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA12.KR820387	216	216	 216	 0	 0	 216
node_7411	node_7412	251	252	 251	 0	 0	 251
node_7406	node_7411	363	23	 23	 340	 0	 363
node_7412	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA28.KR820382	2343	714	 714	 1636	 7	 2343
node_7412	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA15.KR820372	2263	727	 730	 1540	 7	 2263
node_7416	node_7417	1020	54	 54	 986	 20	 1020
node_7418	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA24.KR820379	494	494	 494	 0	 0	 494
node_7413	node_7414	858	11	 11	 850	 3	 858
node_7411	node_7413	51	51	 51	 0	 0	 51
node_7405	node_7415	231	231	 231	 0	 0	 231
node_7414	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA22.KR820378	1619	465	 465	 1156	 2	 1619
node_7416	node_7418	752	266	 266	 488	 2	 752
node_7417	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA18.KR820375	715	715	 715	 0	 0	 715
node_7418	node_7419	30	30	 30	 0	 0	 30
node_7417	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA13.KR820370	2642	740	 745	 1919	 22	 2642
node_7413	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA11.KR820369	688	448	 448	 240	 0	 688
node_7421	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA26.KR820381	965	511	 511	 454	 0	 965
node_7420	node_7422	100	98	 100	 0	 0	 100
node_7415	node_7416	25	25	 25	 0	 0	 25
node_7419	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA5.KR820384	3589	525	 525	 3108	 44	 3589
node_7415	node_7420	235	235	 235	 0	 0	 235
node_7420	node_7421	785	35	 35	 754	 4	 785
node_7423	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA14.KR820371	1601	488	 488	 1115	 2	 1601
node_7414	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA17.KR820374	1444	478	 478	 968	 2	 1444
node_7346	node_7424	152	156	 152	 0	 0	 152
node_7419	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA16.KR820373	864	503	 525	 340	 1	 864
node_7427	node_7428	241	9	 9	 240	 8	 241
node_7422	C.ZM.2009.Z3678F_23Sep09_PL_NFLG_SGA19.KR820376	1451	604	 976	 480	 5	 1451
node_7422	node_7423	713	139	 139	 580	 6	 713
node_7428	node_7429	1467	1051	 1467	 0	 0	 1467
node_7428	node_7430	91	91	 91	 0	 0	 91
node_7425	node_7426	984	538	 536	 452	 4	 984
