Parent	Child	PanMAN_Diff	MAFFT_Diff	Difference
node_2369	OK649632.1	26	26	0
node_2368	node_2370	2	2	0
node_2370	OK649597.1	13	13	0
node_2363	node_2371	0	0	0
node_2370	KF530263.1	1531	1396	135
node_2371	node_2372	4	4	0
node_2372	node_2373	12	12	0
node_2373	OK649601.1	27	27	0
node_2372	node_2374	1	1	0
node_2373	OK649634.1	356	28	328
node_2374	OK649615.1	48	48	0
node_2374	OK649624.1	47	44	3
node_2375	node_2376	0	0	0
node_2371	node_2375	14	14	0
node_2375	node_2377	5	5	0
node_2376	OK649602.1	35	35	0
node_2376	OK649621.1	326	20	306
node_2377	OK649626.1	24	24	0
node_2377	KJ627274.1	146	142	4
node_2253	node_2378	155	88	67
node_2378	node_2379	906	0	906
node_2379	node_2380	15	15	0
node_2380	node_2381	59	59	0
node_2381	node_2382	6	2	4
node_2382	node_2383	10	10	0
node_2383	KJ627362.1	19	19	0
node_2383	node_2384	1	1	0
node_2384	KJ627282.1	28	21	7
node_2382	node_2385	42	42	0
node_2386	KJ627266.1	75	72	3
node_2385	node_2386	0	0	0
node_2384	KJ627288.1	35	32	3
node_2385	node_2387	0	0	0
node_2386	KF826821.1	55	55	0
node_2387	JF920046.1	336	31	305
node_2387	JF920048.1	24	24	0
node_2388	node_2389	0	0	0
node_2381	node_2388	25	25	0
node_2389	node_2390	94	90	4
node_2390	JF920047.1	331	26	305
node_2390	KF826840.1	78	78	0
node_2389	node_2391	22	20	2
node_2391	KJ627281.1	1	1	0
node_2391	KJ627369.1	0	0	0
node_2392	node_2393	21	19	2
node_2388	node_2392	0	0	0
node_2393	KJ627338.1	308	2	306
node_2393	KJ627354.1	2	2	0
node_2392	node_2394	1	1	0
node_2394	KJ627293.1	31	31	0
node_2380	node_2395	65	65	0
node_2394	JF920049.1	107	100	7
node_2398	JF920050.1	46	42	4
node_2395	node_2396	0	0	0
node_2398	JF920051.1	70	54	16
node_2396	node_2397	77	77	0
node_2397	node_2398	5	5	0
node_2397	node_2399	0	0	0
node_2399	MF001047.1	136	132	4
node_2399	JX015491.1	133	133	0
node_2400	node_2401	0	0	0
node_2396	node_2400	54	54	0
node_2401	JX015484.1	310	4	306
node_2401	JX015489.1	8	8	0
node_2400	node_2402	0	0	0
node_2402	OK649623.1	49	45	4
node_2402	JX015492.1	1	1	0
node_2404	node_2405	53	53	0
node_2403	node_2404	2	2	0
node_2395	node_2403	0	0	0
node_2405	JX015490.1	14	10	4
node_2405	JX015493.1	316	15	301
node_2404	node_2406	23	23	0
node_2406	OK649663.1	14	14	0
node_2408	KP317926.1	515	515	0
node_2403	node_2407	2	2	0
node_2407	node_2408	333	29	304
node_2406	OK649667.1	7	7	0
node_2408	KF826831.1	37	37	0
node_2409	JX015482.1	9	9	0
node_2407	node_2409	55	55	0
node_2410	node_2411	5	5	0
node_2379	node_2410	6	2	4
node_2411	node_2412	22	10	12
node_2412	node_2413	380	380	0
node_2409	KJ627363.1	10017	5902	4115
node_2413	node_2414	4	4	0
node_2414	JX015494.1	433	433	0
node_2414	KF530258.1	344	341	3
node_2415	node_2416	12	12	0
node_2413	KF530264.1	2455	1913	542
node_2412	node_2415	279	278	1
node_2415	node_2417	13	13	0
node_2417	MH181896.1	2815	2486	329
node_2416	MH181882.1	2	2	0
node_2411	node_2418	320	1	319
node_2416	MH181892.1	2261	1784	477
node_2417	MH181895.1	138	138	0
node_2418	node_2419	19	18	1
node_2420	KP317951.1	513	506	7
node_2419	node_2420	126	122	4
node_2420	KP317953.1	308	2	306
node_2419	node_2421	13	3	10
node_2421	MH181878.1	542	239	303
node_2421	KJ627328.1	93	92	1
node_2418	node_2422	72	71	1
node_2422	node_2423	3	3	0
node_2423	KX655688.1	417	417	0
node_2423	MK109774.1	4	4	0
node_2424	KX655617.1	2	2	0
node_2422	node_2424	5	5	0
node_2424	KX655622.1	312	6	306
node_2410	node_2425	168	40	128
node_2425	node_2426	68	27	41
node_2426	node_2427	0	0	0
node_2428	KX655678.1	2	2	0
node_2428	KX655650.1	4	4	0
node_2427	node_2428	0	0	0
node_2427	node_2429	0	0	0
node_2429	KX655628.1	313	7	306
node_2429	KX655673.1	5	5	0
node_2426	node_2430	117	117	0
node_2430	node_2431	0	0	0
node_2430	node_2432	25	25	0
node_2431	KX655636.1	7	7	0
node_2431	MK109785.1	118	118	0
node_2432	KX655694.1	116	116	0
node_2432	KX655637.1	98	98	0
node_2435	MF001052.1	8	8	0
node_2425	node_2433	24	24	0
node_2433	node_2434	6	6	0
node_2434	node_2435	22	18	4
node_2434	node_2436	3	3	0
node_2435	MN078110.1	187	189	-2
node_2436	MF001054.1	367	63	304
node_2433	node_2437	69	15	54
node_2436	MK109787.1	49	49	0
node_2437	node_2438	1	1	0
node_2438	KF826833.1	341	35	306
node_2438	MK109776.1	73	69	4
node_2437	node_2439	36	36	0
node_2439	KX655670.1	288	284	4
node_2439	MN604236.1	72	72	0
node_2440	node_2441	38	38	0
node_2378	node_2440	0	0	0
node_2441	node_2442	16	16	0
node_2443	node_2444	17	17	0
node_2442	node_2443	0	0	0
node_2444	node_2445	0	0	0
node_2445	OK649652.1	121	114	7
node_2444	KX655691.1	49	46	3
node_2443	node_2446	5	5	0
node_2445	KJ627270.1	25	25	0
node_2446	node_2447	0	0	0
node_2447	KJ627313.1	4	4	0
node_2447	KJ627298.1	3	3	0
node_2446	node_2448	0	0	0
node_2448	KJ627325.1	6	6	0
node_2448	KJ627329.1	310	4	306
node_2442	node_2449	3	3	0
node_2449	node_2450	0	0	0
node_2450	node_2451	0	0	0
node_2451	KJ627296.1	3	3	0
node_2451	KJ627273.1	3	3	0
node_2452	KJ627292.1	6	6	0
node_2450	node_2452	0	0	0
node_2449	node_2453	0	0	0
node_2452	KJ627307.1	12	12	0
node_2454	KJ627371.1	3	3	0
node_2454	KJ627358.1	16	16	0
node_2453	node_2454	3	3	0
node_2453	node_2455	2	2	0
node_2455	KJ627357.1	2	2	0
node_2455	KJ627345.1	1	1	0
node_2441	node_2456	25	25	0
node_2456	node_2457	0	0	0
node_2457	node_2458	44	44	0
node_2458	node_2459	0	0	0
node_2459	KJ627269.1	5	5	0
node_2459	KJ627334.1	9	9	0
node_2458	node_2460	0	0	0
node_2460	KJ627263.1	9	9	0
node_2460	KJ627258.1	21	17	4
node_2457	node_2461	22	22	0
node_2461	node_2462	0	0	0
node_2462	KJ627333.1	89	85	4
node_2462	KX655634.1	4	4	0
node_2461	node_2463	0	0	0
node_2463	KX655618.1	1	1	0
node_2456	node_2464	132	0	132
node_2465	node_2466	0	0	0
node_2466	KX655667.1	86	86	0
node_2463	KX655635.1	426	120	306
node_2464	node_2465	26	22	4
node_2466	KX655697.1	3	3	0
node_2467	KX655668.1	428	122	306
node_2465	node_2467	182	182	0
node_2467	KX655651.1	1	1	0
node_2464	node_2468	3	3	0
node_2468	node_2469	0	0	0
node_2469	MK109773.1	20	20	0
node_2469	KX655696.1	14	14	0
node_2468	node_2470	23	23	0
node_2470	KX655619.1	67	67	0
node_2470	KX655672.1	0	0	0
node_2440	node_2471	31	29	2
node_2471	node_2472	4	4	0
node_2472	node_2473	1	1	0
node_2473	node_2474	45	45	0
node_2475	KX655623.1	212	212	0
node_2474	node_2475	3	3	0
node_2474	node_2476	1	1	0
node_2475	KF826855.1	14	14	0
node_2476	OK649636.1	36	36	0
node_2473	node_2477	110	74	36
node_2476	JF920055.1	262	261	1
node_2478	KJ627303.1	436	130	306
node_2477	node_2478	5	5	0
node_2478	KJ627308.1	0	0	0
node_2479	KJ627356.1	4	4	0
node_2477	node_2479	3	3	0
node_2479	KJ627343.1	0	0	0
node_2472	node_2480	1	1	0
node_2481	node_2482	26	26	0
node_2480	node_2481	76	51	25
node_2482	OK649643.1	4	4	0
node_2482	OK649644.1	307	1	306
node_2481	node_2483	0	0	0
node_2480	node_2484	163	163	0
node_2483	MF554738.1	547	237	310
node_2483	OK649650.1	4	4	0
node_2485	MF973157.1	390	82	308
node_2484	node_2485	24	24	0
node_2485	JF920054.1	126	126	0
node_2486	MH760604.1	435	126	309
node_2484	node_2486	27	27	0
node_2486	JX015483.1	271	271	0
node_2471	node_2487	21	21	0
node_2487	node_2488	8	8	0
node_2490	KM578843.1	143	138	5
node_2488	node_2489	62	62	0
node_2489	node_2490	21	21	0
node_2490	KX765910.1	38	38	0
node_2489	node_2491	2	2	0
node_2491	KX655632.1	69	69	0
node_2491	KX655647.1	46	46	0
node_2488	node_2492	20	20	0
node_2492	node_2493	1	1	0
node_2493	KY654511.1	88	88	0
node_2493	KX765942.1	327	21	306
node_2494	KX765918.1	75	75	0
node_2492	node_2494	0	0	0
node_2494	KJ939970.1	80	77	3
node_2487	node_2495	97	97	0
node_2495	node_2496	0	0	0
node_2497	MF554737.1	31	30	1
node_2496	node_2497	170	171	-1
node_2497	MF001041.1	27	27	0
node_2498	KJ939949.1	19	16	3
node_2495	node_2499	1	1	0
node_2499	node_2500	4	1	3
node_2496	node_2498	1	1	0
node_2498	KJ939968.1	18	18	0
node_2500	KJ939942.1	19	19	0
node_2500	KJ939969.1	16	16	0
node_2499	node_2501	21	21	0
node_2501	KJ939956.1	323	18	305
node_2501	KJ939952.1	25	25	0
node_2503	node_2504	191	191	0
node_2502	node_2503	278	58	220
node_2505	node_2506	98	98	0
node_2504	node_2505	15	15	0
node_2002	node_2502	559	254	305
node_2506	node_2507	50	52	-2
node_2507	node_2508	1	1	0
node_2508	node_2509	21	21	0
node_2510	KJ939953.1	58	58	0
node_2509	node_2510	0	0	0
node_2508	node_2511	0	0	0
node_2510	KJ939959.1	19	16	3
node_2512	KJ939958.1	32	32	0
node_2511	node_2513	1	1	0
node_2512	KJ939951.1	13	10	3
node_2511	node_2512	0	0	0
node_2513	KJ939946.1	22	19	3
node_2509	KJ939957.1	13	13	0
node_2513	KJ939945.1	7	7	0
node_2507	node_2514	0	0	0
node_2514	node_2515	4	1	3
node_2515	node_2517	14	14	0
node_2516	KJ939941.1	12	12	0
node_2516	KJ939967.1	20	17	3
node_2517	KJ939962.1	1	1	0
node_2517	KJ939964.1	1	1	0
node_2515	node_2516	0	0	0
node_2514	node_2518	5	5	0
node_2519	KJ939960.1	7	7	0
node_2519	KJ939950.1	13	13	0
node_2518	node_2519	0	0	0
node_2518	node_2520	9	9	0
node_2520	KJ939944.1	13	13	0
node_2506	node_2521	18	18	0
node_2520	KJ939963.1	8	5	3
node_2521	node_2522	110	110	0
node_2522	node_2523	384	60	324
node_2523	node_2524	113	63	50
node_2524	MF973160.1	219	219	0
node_2524	JX015479.1	63	63	0
node_2523	node_2525	4	4	0
node_2525	MH760592.1	230	230	0
node_2525	KX655615.1	424	103	321
node_2522	node_2526	2	2	0
node_2527	KJ627267.1	29	29	0
node_2526	node_2527	0	0	0
node_2527	KX655630.1	84	84	0
node_2526	node_2528	0	0	0
node_2528	KJ627275.1	28	28	0
node_2521	node_2529	1	1	0
node_2528	MH760595.1	568	242	326
node_2529	node_2530	0	0	0
node_2530	node_2531	9	9	0
node_2530	node_2532	2	2	0
node_2531	MH760598.1	687	357	330
node_2532	KF530261.1	147	147	0
node_2531	KJ939965.1	31	33	-2
node_2529	node_2533	23	23	0
node_2532	KJ939938.1	32	29	3
node_2533	node_2534	1	1	0
node_2534	KJ939937.1	3	3	0
node_2534	KJ939939.1	5	5	0
node_2535	KJ939935.1	7	7	0
node_2533	node_2535	1	1	0
node_2535	KJ939936.1	7	4	3
node_2536	node_2537	0	0	0
node_2505	node_2536	2	2	0
node_2537	node_2538	103	73	30
node_2538	node_2539	24	24	0
node_2539	KJ939940.1	56	56	0
node_2539	node_2540	2	2	0
node_2540	MN078111.1	831	489	342
node_2541	node_2542	7	7	0
node_2538	node_2541	45	45	0
node_2542	MG431255.1	330	5	325
node_2540	KF826856.1	59	59	0
node_2542	OK649648.1	14	14	0
node_2543	OK649641.1	9	9	0
node_2541	node_2543	4	4	0
node_2543	OK649645.1	14	14	0
node_2537	node_2544	116	2	114
node_2546	OK649651.1	88	88	0
node_2545	node_2546	39	39	0
node_2544	node_2545	4	4	0
node_2546	KF826817.1	1255	933	322
node_2545	node_2547	7	7	0
node_2547	OK649655.1	97	97	0
node_2547	KJ627259.1	55	55	0
node_2549	KJ627322.1	9	9	0
node_2544	node_2548	60	60	0
node_2549	KJ627246.1	456	130	326
node_2548	node_2549	0	0	0
node_2536	node_2551	44	44	0
node_2550	KJ627349.1	10	10	0
node_2550	KJ627304.1	9	9	0
node_2548	node_2550	0	0	0
node_2552	node_2553	30	30	0
node_2551	node_2552	1	1	0
node_2554	KJ627300.1	46	46	0
node_2553	node_2554	4	4	0
node_2554	MH760597.1	596	268	328
node_2553	node_2555	0	0	0
node_2555	KJ627256.1	30	30	0
node_2556	node_2557	0	0	0
node_2555	KJ627271.1	54	53	1
node_2552	node_2556	5	5	0
node_2557	KJ627372.1	11	11	0
node_2557	KJ627301.1	0	0	0
node_2558	KJ627309.1	3	3	0
node_2558	KJ627268.1	1	1	0
node_2556	node_2558	0	0	0
node_2551	node_2559	93	1	92
node_2559	node_2560	8	0	8
node_2560	node_2561	0	0	0
node_2560	node_2562	0	0	0
node_2561	KJ627253.1	478	152	326
node_2562	KJ627245.1	5	5	0
node_2561	KJ627261.1	7	5	2
node_2559	node_2563	1	1	0
node_2562	KJ627365.1	1	1	0
node_2563	node_2564	333	9	324
node_2564	KJ627279.1	139	139	0
node_2564	KJ627367.1	0	0	0
node_2563	node_2565	18	18	0
node_2565	KJ627312.1	9	9	0
node_2504	node_2566	44	12	32
node_2565	KJ627320.1	8	8	0
node_2567	node_2568	144	32	112
node_2566	node_2567	19	19	0
node_2569	node_2570	0	0	0
node_2568	node_2569	0	0	0
node_2570	KJ627355.1	2	2	0
node_2570	node_2571	3	3	0
node_2569	node_2572	0	0	0
node_2571	KJ627295.1	0	0	0
node_2571	KJ627346.1	326	0	326
node_2572	node_2573	326	0	326
node_2573	KJ627326.1	3	3	0
node_2572	node_2574	2	2	0
node_2573	KJ627297.1	133	133	0
node_2574	KJ627252.1	5	5	0
node_2568	node_2575	0	0	0
node_2574	KJ627370.1	23	19	4
node_2575	node_2576	326	0	326
node_2576	node_2577	0	0	0
node_2577	KJ627351.1	342	13	329
node_2577	KJ627287.1	6	6	0
node_2578	KJ627283.1	9	9	0
node_2578	KJ627250.1	25	10	15
node_2576	node_2578	0	0	0
node_2575	node_2579	28	28	0
node_2579	node_2580	2	2	0
node_2580	KJ627306.1	2	2	0
node_2579	node_2581	9	9	0
node_2580	KJ627318.1	6	6	0
node_2581	KJ627373.1	1	1	0
node_2583	node_2584	4	4	0
node_2581	KJ627291.1	4	4	0
node_2567	node_2582	15	15	0
node_2582	node_2583	0	0	0
node_2584	node_2585	8	8	0
node_2585	KJ627360.1	6	6	0
node_2585	KJ627315.1	332	6	326
node_2584	node_2586	0	0	0
node_2586	KJ627272.1	14	14	0
node_2586	MG431254.1	120	117	3
node_2583	node_2587	0	0	0
node_2587	node_2588	18	15	3
node_2588	KJ627344.1	2	2	0
node_2588	KJ627319.1	8	8	0
node_2587	node_2589	26	16	10
node_2589	KJ627294.1	18	18	0
node_2589	KJ627286.1	336	10	326
node_2582	node_2590	768	443	325
node_2590	node_2591	0	0	0
node_2593	KX510139.1	6	6	0
node_2591	node_2593	0	0	0
node_2591	node_2592	0	0	0
node_2592	KX510155.1	4	4	0
node_2592	KJ627350.1	462	462	0
node_2593	KX510233.1	2619	2417	202
node_2594	node_2595	11	11	0
node_2590	node_2594	0	0	0
node_2595	KP317920.1	329	3	326
node_2595	KP317936.1	6	6	0
node_2594	node_2596	3	3	0
node_2596	KX510172.1	0	0	0
node_2596	KX510163.1	326	0	326
node_2566	node_2597	404	404	0
node_2597	node_2598	334	8	326
node_2598	node_2599	0	0	0
node_2599	node_2600	0	0	0
node_2601	KP317921.1	24	24	0
node_2600	node_2601	13	13	0
node_2601	KX510136.1	3	3	0
node_2602	KX510179.1	1	1	0
node_2600	node_2602	0	0	0
node_2599	node_2603	0	0	0
node_2602	KX510259.1	0	0	0
node_2603	node_2604	1	1	0
node_2604	KX510263.1	0	0	0
node_2604	KX510185.1	0	0	0
node_2603	node_2605	0	0	0
node_2605	KX510223.1	0	0	0
node_2598	node_2606	1	1	0
node_2606	node_2607	0	0	0
node_2605	KX510256.1	5012	3957	1055
node_2607	node_2608	516	451	65
node_2608	KX510246.1	410	84	326
node_2608	KX510149.1	1398	1313	85
node_2607	node_2609	0	0	0
node_2609	KX510234.1	1	1	0
node_2609	KX510252.1	0	0	0
node_2610	node_2611	0	0	0
node_2606	node_2610	0	0	0
node_2611	KX510214.1	1219	1219	0
node_2612	KX510238.1	0	0	0
node_2611	KX510143.1	326	0	326
node_2610	node_2612	0	0	0
node_2612	KX510176.1	4	4	0
node_2597	node_2613	8	8	0
node_2614	node_2615	17	17	0
node_2613	node_2614	0	0	0
node_2615	node_2616	0	0	0
node_2616	KX510153.1	0	0	0
node_2616	KX510244.1	1093	998	95
node_2615	node_2617	0	0	0
node_2617	KX510145.1	1	1	0
node_2617	KX510194.1	499	173	326
node_2614	node_2618	142	142	0
node_2618	node_2619	2050	2050	0
node_2619	KX510160.1	438	434	4
node_2620	KX510156.1	142	142	0
node_2618	node_2620	0	0	0
node_2619	KX510224.1	468	142	326
node_2613	node_2621	4	4	0
node_2620	KX510221.1	8941	7430	1511
node_2621	node_2622	3932	3618	314
node_2622	node_2623	3429	2272	1157
node_2623	KX510203.1	2392	2066	326
node_2622	node_2624	2686	2393	293
node_2624	KX510192.1	408	221	187
node_2624	KX510248.1	1572	8315	-6743
node_2621	node_2625	0	0	0
node_2625	node_2626	1597	1379	218
node_2626	KX510152.1	125	123	2
node_2627	KX510247.1	7	7	0
node_2625	node_2627	0	0	0
node_2503	node_2628	555	229	326
node_2627	KX510166.1	4	4	0
node_2628	node_2629	2	2	0
node_2626	KX510216.1	1484	965	519
node_2623	KX510204.1	11011	2657	8354
node_2629	node_2630	0	0	0
node_2630	node_2631	13	13	0
node_2631	node_2632	0	0	0
node_2632	node_2633	13	13	0
node_2633	KX510206.1	348	22	326
node_2633	node_2634	1075	974	101
node_2632	node_2635	0	0	0
node_2634	KX510228.1	17	17	0
node_2637	KX510188.1	0	0	0
node_2635	node_2636	10	10	0
node_2638	node_2639	0	0	0
node_2636	KX510205.1	16	16	0
node_2635	node_2637	326	0	326
node_2637	KX510164.1	0	0	0
node_2639	node_2640	0	0	0
node_2636	KX510197.1	1078	977	101
node_2631	node_2638	0	0	0
node_2641	KX510154.1	1	1	0
node_2634	KX510181.1	3745	3068	677
node_2640	KX510229.1	0	0	0
node_2639	node_2641	0	0	0
node_2640	KX510258.1	0	0	0
node_2641	KX510175.1	2	2	0
node_2638	node_2642	0	0	0
node_2642	node_2643	1	1	0
node_2643	KX510213.1	1	1	0
node_2643	KX510199.1	0	0	0
node_2642	node_2644	13	1	12
node_2644	KX510226.1	2	2	0
node_2630	node_2645	8	8	0
node_2644	KX510178.1	32	30	2
node_2648	KX510198.1	327	1	326
node_2646	node_2647	0	0	0
node_2645	node_2646	0	0	0
node_2647	node_2648	0	0	0
node_2647	node_2649	0	0	0
node_2648	KX510209.1	542	333	209
node_2649	KX510146.1	2	2	0
node_2646	node_2650	0	0	0
node_2650	node_2651	0	0	0
node_2651	KX510142.1	332	6	326
node_2651	KX510191.1	0	0	0
node_2649	KX510151.1	2603	1910	693
node_2650	node_2652	0	0	0
node_2652	KX510239.1	0	0	0
node_2652	KX510249.1	2349	2061	288
node_2653	node_2654	0	0	0
node_2645	node_2653	0	0	0
node_2654	node_2655	0	0	0
node_2656	KX510212.1	4	4	0
node_2655	KX510168.1	1	1	0
node_2655	KX510207.1	4	4	0
node_2654	node_2656	0	0	0
node_2653	node_2657	8	8	0
node_2656	KX510171.1	0	0	0
node_2657	node_2658	0	0	0
node_2657	node_2659	0	0	0
node_2659	KX510237.1	9	9	0
node_2659	KX510157.1	2	2	0
node_2658	KX510235.1	1	1	0
node_2629	node_2660	0	0	0
node_2660	node_2661	8	8	0
node_2658	KX510165.1	2646	2223	423
node_2661	node_2662	0	0	0
node_2662	node_2663	0	0	0
node_2663	KX510138.1	326	0	326
node_2663	node_2664	581	370	211
node_2664	KX510180.1	445	348	97
node_2664	KX510219.1	8	8	0
node_2665	node_2666	1	1	0
node_2662	node_2665	0	0	0
node_2665	node_2667	326	0	326
node_2666	KX510162.1	0	0	0
node_2666	KX510137.1	0	0	0
node_2667	KX510187.1	4	4	0
node_2668	node_2669	0	0	0
node_2667	KX510217.1	0	0	0
node_2661	node_2668	0	0	0
node_2669	node_2670	0	0	0
node_2670	KX510141.1	3	3	0
node_2670	KX510158.1	4	4	0
node_2669	node_2671	0	0	0
node_2671	KX510140.1	4	4	0
node_2671	KX510225.1	0	0	0
node_2668	node_2672	0	0	0
node_2672	node_2673	0	0	0
node_2673	KX510236.1	4	4	0
node_2672	node_2674	0	0	0
node_2673	KX510260.1	3	3	0
node_2674	KX510184.1	511	185	326
node_2674	KX510231.1	22	22	0
node_2660	node_2675	2	2	0
node_2675	node_2676	20	16	4
node_2677	node_2678	0	0	0
node_2676	node_2677	0	0	0
node_2677	node_2679	0	0	0
node_2678	KX510245.1	0	0	0
node_2676	node_2680	0	0	0
node_2678	KX510159.1	26	22	4
node_2679	KX510202.1	0	0	0
node_2679	KX510251.1	0	0	0
node_2680	node_2681	0	0	0
node_2681	KX510220.1	0	0	0
node_2681	KX510200.1	0	0	0
node_2680	node_2682	0	0	0
node_2682	KX510189.1	0	0	0
node_2683	node_2684	0	0	0
node_2675	node_2683	15	15	0
node_2682	KX510174.1	0	0	0
node_2684	node_2685	35	31	4
node_2684	node_2686	0	0	0
node_2685	KX510215.1	0	0	0
node_2685	KX510193.1	379	53	326
node_2686	KX510195.1	0	0	0
node_2683	node_2687	0	0	0
node_2687	node_2688	0	0	0
node_2686	KX510257.1	1	1	0
node_2688	KX510254.1	0	0	0
node_2689	KX510186.1	0	0	0
node_2688	KX510210.1	0	0	0
node_2687	node_2689	0	0	0
node_2628	node_2690	0	0	0
node_2689	KX510177.1	0	0	0
node_2690	node_2691	10	10	0
node_2691	node_2692	5	5	0
node_2692	node_2693	0	0	0
node_2693	node_2694	0	0	0
node_2694	KX510147.1	0	0	0
node_2694	node_2695	0	0	0
node_2695	KX510169.1	743	586	157
node_2696	node_2697	0	0	0
node_2697	KX510173.1	351	25	326
node_2695	KX510183.1	0	0	0
node_2693	node_2696	0	0	0
node_2696	node_2698	0	0	0
node_2697	KX510167.1	0	0	0
node_2698	KX510150.1	1	1	0
node_2699	node_2700	0	0	0
node_2700	node_2701	0	0	0
node_2692	node_2699	0	0	0
node_2698	KX510196.1	0	0	0
node_2700	node_2702	0	0	0
node_2701	KX510241.1	0	0	0
node_2701	KX510242.1	0	0	0
node_2702	KX510144.1	0	0	0
node_2702	KX510211.1	0	0	0
node_2699	node_2703	326	0	326
node_2703	node_2704	0	0	0
node_2704	KX510240.1	327	1	326
node_2704	KX510262.1	0	0	0
node_2705	KP317935.1	0	0	0
node_2691	node_2706	0	0	0
node_2703	node_2705	5071	5071	0
node_2705	KP317916.1	0	0	0
node_2706	node_2707	0	0	0
node_2708	node_2709	670	554	116
node_2707	node_2708	169	169	0
node_2709	KX510218.1	12	12	0
node_2710	KX510227.1	63	63	0
node_2711	node_2712	0	0	0
node_2710	KX510264.1	332	6	326
node_2708	node_2710	3	3	0
node_2712	KX510250.1	7	7	0
node_2707	node_2711	0	0	0
node_2712	KX510201.1	73	73	0
node_2711	node_2713	2	2	0
node_2713	KX510190.1	0	0	0
node_2706	node_2714	0	0	0
node_2709	KX510255.1	4540	3919	621
node_2713	KX510232.1	4756	3756	1000
node_2714	node_2715	2	2	0
node_2716	KX510222.1	0	0	0
node_2715	node_2717	0	0	0
node_2717	KX510148.1	9	9	0
node_2716	KX510243.1	0	0	0
node_2715	node_2716	0	0	0
node_2717	KX510161.1	326	0	326
node_2714	node_2718	7	7	0
node_2719	KX510230.1	0	0	0
node_2719	KX510170.1	0	0	0
node_2718	node_2720	0	0	0
node_2718	node_2719	0	0	0
node_2720	KX510261.1	428	102	326
node_2720	KX510253.1	65	65	0
node_2690	node_2721	9	9	0
node_2721	node_2722	6	6	0
node_2722	node_2723	2	2	0
node_2724	node_2725	3	3	0
node_2723	node_2724	25	25	0
node_2725	MH181880.1	0	0	0
node_2727	node_2728	55	55	0
node_2726	MH181888.1	9	9	0
node_2725	MH181881.1	217	217	0
node_2723	node_2727	213	213	0
node_2724	node_2726	6	2	4
node_2728	MH181890.1	20	20	0
node_2726	MH181885.1	68	68	0
node_2728	MH181886.1	362	36	326
node_2727	node_2729	95	95	0
node_2722	node_2730	14	14	0
node_2730	node_2731	20	20	0
node_2729	MH181898.1	307	307	0
node_2729	MH181887.1	1651	1514	137
node_2731	node_2732	0	0	0
node_2732	MH181894.1	19	19	0
node_2732	MH181879.1	3	3	0
node_2731	node_2733	32	32	0
node_2730	node_2734	9	9	0
node_2733	MH181883.1	248	248	0
node_2733	MH181889.1	1	1	0
node_2734	node_2735	15	15	0
node_2735	KJ939955.1	908	582	326
node_2735	KX510208.1	396	279	117
node_2734	node_2736	38	38	0
node_2736	MH181902.1	273	273	0
node_2737	node_2738	56	56	0
node_2721	node_2737	783	457	326
node_2736	MH181903.1	748	361	387
node_2739	node_2740	54	54	0
node_2738	node_2739	36	33	3
node_2740	KJ939961.1	4	4	0
node_2740	KJ939971.1	331	5	326
node_2741	KJ939966.1	7	4	3
node_2741	KJ939947.1	4	4	0
node_2739	node_2741	66	66	0
node_2738	node_2742	0	0	0
node_2742	node_2743	47	47	0
node_2743	JX015498.1	34	31	3
node_2743	KF826830.1	18	18	0
node_2742	node_2744	100	100	0
node_2744	KX655692.1	75	75	0
node_2737	node_2745	75	71	4
node_2744	KX765958.1	57	53	4
node_2745	node_2746	0	0	0
node_2747	MK109775.1	9	9	0
node_2746	node_2747	0	0	0
node_2747	KX765946.1	466	141	325
node_2746	node_2748	0	0	0
node_2748	KX655627.1	29	29	0
node_2748	KX655662.1	7	7	0
node_2745	node_2749	0	0	0
node_2749	node_2750	3	3	0
node_2750	KX655676.1	14	14	0
node_2750	KX655616.1	4	4	0
node_2749	node_2751	143	139	4
node_2751	KY782635.1	65	64	1
node_2751	KM517572.1	63	59	4
node_2752	node_2753	216	106	110
node_2502	node_2752	43	39	4
node_2753	node_2754	1	2	-1
node_2754	node_2755	54	54	0
node_2755	node_2756	0	0	0
node_2756	node_2757	221	183	38
node_2757	node_2758	0	0	0
node_2758	JX015496.1	151	151	0
