Parent	Child	PanMAN_Diff	MAFFT_Diff
node_2541	node_2542	7	7
node_2537	node_2544	397	46
node_2549	KJ627322.1	8	8
node_2533	node_2535	369	1
node_2545	node_2546	193	193
node_2535	KJ939936.1	15	4
node_2538	node_2541	46	46
node_2538	node_2539	569	26
node_2542	MG431255.1	548	4
node_2544	node_2545	12	14
node_2541	node_2543	4	4
node_2543	OK649645.1	383	15
node_2546	KF826817.1	773	773
node_2542	OK649648.1	329	15
node_2547	OK649655.1	114	99
node_2549	KJ627246.1	1134	131
node_2548	node_2549	1	1
node_2545	node_2547	8	8
node_2536	node_2551	41	33
node_2544	node_2548	51	51
node_2540	MN078111.1	867	487
node_2550	KJ627349.1	10	10
node_2550	KJ627304.1	9	9
node_2547	KJ627259.1	53	53
node_2546	OK649651.1	248	248
node_2552	node_2553	32	32
node_2543	OK649641.1	322	8
node_2548	node_2550	0	0
node_2551	node_2552	34	39
node_2553	node_2554	10	10
node_2554	KJ627300.1	415	48
node_2554	MH760597.1	840	266
node_2555	KJ627271.1	60	60
node_2555	KJ627256.1	32	32
node_2553	node_2555	314	0
node_2552	node_2556	5	5
node_2557	KJ627372.1	379	11
node_2556	node_2558	0	0
node_2556	node_2557	0	0
node_2557	KJ627301.1	314	0
node_2551	node_2559	69	37
node_2558	KJ627309.1	577	3
node_2558	KJ627268.1	315	1
node_2560	node_2561	0	0
node_2559	node_2560	324	6
node_2560	node_2562	0	0
node_2562	KJ627365.1	1	1
node_2561	KJ627253.1	828	152
node_2563	node_2565	19	19
node_2561	KJ627261.1	15	5
node_2564	KJ627279.1	139	139
node_2559	node_2563	1043	6
node_2562	KJ627245.1	5	5
node_2563	node_2564	8	8
node_2565	KJ627320.1	8	8
node_2566	node_2567	27	19
node_2564	KJ627367.1	368	0
node_2570	KJ627355.1	2	2
node_2504	node_2566	4	0
node_2569	node_2570	0	0
node_2568	node_2569	0	0
node_2565	KJ627312.1	685	9
node_2571	KJ627295.1	314	0
node_2571	KJ627346.1	368	0
node_2574	KJ627252.1	5	5
node_2567	node_2568	122	67
node_2572	node_2574	2	2
node_2570	node_2571	689	3
node_2573	KJ627326.1	3	3
node_2577	KJ627287.1	692	6
node_2573	KJ627297.1	815	133
node_2572	node_2573	0	0
node_2575	node_2576	0	0
node_2568	node_2575	686	0
node_2569	node_2572	0	0
node_2583	node_2584	4	4
node_2574	KJ627370.1	1019	19
node_2576	node_2577	0	0
node_2580	KJ627306.1	2	2
node_2578	KJ627250.1	716	10
node_2577	KJ627351.1	327	13
node_2576	node_2578	0	0
node_2575	node_2579	28	28
node_2580	KJ627318.1	6	6
node_2585	KJ627315.1	6	6
node_2588	KJ627344.1	860	2
node_2579	node_2581	9	9
node_2586	MG431254.1	994	117
node_2591	node_2592	1	1
node_2585	KJ627360.1	918	6
node_2588	KJ627319.1	8	8
node_2587	node_2589	18	18
node_2579	node_2580	316	2
node_2589	KJ627294.1	935	21
node_2581	KJ627291.1	690	4
node_2594	node_2595	11	11
node_2578	KJ627283.1	9	9
node_2581	KJ627373.1	369	1
node_2590	node_2591	0	0
node_2586	KJ627272.1	14	14
node_2583	node_2587	0	0
node_2592	KX510155.1	686	5
node_2584	node_2586	0	0
node_2595	KP317920.1	687	5
node_2594	node_2596	3	3
node_2584	node_2585	8	8
node_2587	node_2588	26	15
node_2589	KJ627286.1	16	13
node_2582	node_2590	451	443
node_2592	KJ627350.1	470	461
node_2593	KX510139.1	6	6
node_2596	KX510172.1	0	0
node_2567	node_2582	42	50
node_2602	KX510259.1	314	0
node_2591	node_2593	0	0
node_2597	node_2598	8	8
node_2590	node_2594	314	0
node_2582	node_2583	0	0
node_2566	node_2597	697	379
node_2598	node_2599	62	0
node_2593	KX510233.1	4791	2417
node_2601	KP317921.1	24	24
node_2602	KX510179.1	1	1
node_2596	KX510163.1	0	0
node_2600	node_2601	13	13
node_2595	KP317936.1	8	8
node_2600	node_2602	0	0
node_2599	node_2600	0	0
node_2601	KX510136.1	317	3
node_2599	node_2603	0	0
node_2604	KX510263.1	314	0
node_2603	node_2604	1	1
node_2604	KX510185.1	368	0
node_2603	node_2605	0	0
node_2605	KX510223.1	0	0
node_2598	node_2606	548	1
node_2607	node_2608	964	650
node_2605	KX510256.1	7909	3957
node_2608	KX510246.1	650	650
node_2606	node_2607	0	0
node_2609	KX510234.1	1	1
node_2608	KX510149.1	2707	1680
node_2607	node_2609	0	0
node_2609	KX510252.1	0	0
node_2610	node_2612	0	0
node_2611	KX510214.1	1587	1219
node_2610	node_2611	0	0
node_2597	node_2613	25	30
node_2606	node_2610	0	0
node_2616	KX510244.1	2674	998
node_2612	KX510176.1	4	4
node_2615	node_2616	0	0
node_2611	KX510143.1	0	0
node_2615	node_2617	0	0
node_2618	node_2620	0	0
node_2612	KX510238.1	0	0
node_2616	KX510153.1	0	0
node_2618	node_2619	1875	1875
node_2620	KX510156.1	299	299
node_2622	node_2624	208	208
node_2614	node_2615	17	17
node_2613	node_2614	49	22
node_2617	KX510145.1	1	1
node_2625	node_2627	1180	1180
node_2614	node_2618	299	299
node_2621	node_2622	2836	2509
node_2624	KX510192.1	3942	3942
node_2617	KX510194.1	173	173
node_2619	KX510224.1	160	160
node_2619	KX510160.1	784	416
node_2626	KX510152.1	1767	1390
node_2626	KX510216.1	3385	2231
node_2622	node_2623	2277	2277
node_2624	KX510248.1	4804	4507
node_2503	node_2628	803	395
node_2627	KX510166.1	4	4
node_2635	node_2636	691	9
node_2613	node_2621	1209	1206
node_2625	node_2626	200	200
node_2629	node_2630	60	0
node_2631	node_2632	0	0
node_2621	node_2625	0	0
node_2620	KX510221.1	12575	7587
node_2630	node_2631	9	9
node_2632	node_2635	0	0
node_2623	KX510203.1	6006	6006
node_2627	KX510247.1	7	7
node_2628	node_2629	562	19
node_2632	node_2633	13	13
node_2633	KX510206.1	22	22
node_2636	KX510197.1	1952	977
node_2635	node_2637	0	0
node_2640	KX510229.1	0	0
node_2633	node_2634	1159	1159
node_2643	KX510199.1	0	0
node_2634	KX510181.1	6880	4025
node_2634	KX510228.1	1160	1160
node_2636	KX510205.1	22	13
node_2637	KX510188.1	0	0
node_2638	node_2639	0	0
node_2641	KX510154.1	315	1
node_2631	node_2638	0	0
node_2646	node_2647	368	0
node_2643	KX510213.1	1	1
node_2644	KX510226.1	370	2
node_2645	node_2646	62	0
node_2638	node_2642	0	0
node_2637	KX510164.1	0	0
node_2639	node_2640	0	0
node_2642	node_2644	315	1
node_2651	KX510191.1	0	0
node_2650	node_2652	314	0
node_2623	KX510204.1	7072	6521
node_2640	KX510258.1	0	0
node_2641	KX510175.1	2	2
node_2630	node_2645	12	12
node_2649	KX510146.1	2	2
node_2652	KX510239.1	368	0
node_2646	node_2650	0	0
node_2642	node_2643	1	1
node_2639	node_2641	0	0
node_2647	node_2649	0	0
node_2648	KX510198.1	1	1
node_2644	KX510178.1	39	30
node_2648	KX510209.1	1030	333
node_2650	node_2651	0	0
node_2649	KX510151.1	3819	1910
node_2651	KX510142.1	6	6
node_2647	node_2648	0	0
node_2645	node_2653	2	0
node_2652	KX510249.1	4058	2061
node_2653	node_2654	0	0
node_2654	node_2655	0	0
node_2654	node_2656	0	0
node_2655	KX510207.1	4	4
node_2658	KX510235.1	368	0
node_2653	node_2657	330	7
node_2656	KX510212.1	4	4
node_2657	node_2658	0	0
node_2655	KX510168.1	1	1
node_2658	KX510165.1	4760	2223
node_2656	KX510171.1	314	0
node_2659	KX510157.1	1	1
node_2657	node_2659	0	0
node_2659	KX510237.1	17	8
node_2662	node_2663	0	0
node_2663	node_2664	1052	370
node_2660	node_2661	8	8
node_2664	KX510180.1	1043	706
node_2664	KX510219.1	366	366
node_2661	node_2662	0	0
node_2663	KX510138.1	0	0
node_2629	node_2660	18	4
node_2661	node_2668	368	0
node_2667	KX510187.1	4	4
node_2669	node_2671	0	0
node_2672	node_2673	0	0
node_2665	node_2667	314	0
node_2662	node_2665	0	0
node_2665	node_2666	1	1
node_2666	KX510162.1	0	0
node_2667	KX510217.1	0	0
node_2668	node_2669	0	0
node_2670	KX510158.1	4	4
node_2671	KX510140.1	4	4
node_2672	node_2674	368	0
node_2666	KX510137.1	368	0
node_2669	node_2670	0	0
node_2673	KX510236.1	318	4
node_2678	KX510245.1	0	0
node_2677	node_2679	0	0
node_2676	node_2677	0	0
node_2678	KX510159.1	22	22
node_2674	KX510231.1	22	22
node_2674	KX510184.1	185	185
node_2660	node_2675	2	2
node_2675	node_2676	17	16
node_2684	node_2686	0	0
node_2679	KX510202.1	0	0
node_2670	KX510141.1	371	3
node_2671	KX510225.1	314	0
node_2668	node_2672	314	0
node_2673	KX510260.1	3	3
node_2679	KX510251.1	682	0
node_2675	node_2683	15	15
node_2677	node_2678	0	0
node_2684	node_2685	32	31
node_2680	node_2681	0	0
node_2680	node_2682	0	0
node_2681	KX510220.1	0	0
node_2690	node_2691	102	94
node_2682	KX510174.1	0	0
node_2689	KX510177.1	0	0
node_2685	KX510215.1	0	0
node_2628	node_2690	313	97
node_2676	node_2680	0	0
node_2685	KX510193.1	53	53
node_2681	KX510200.1	314	0
node_2682	KX510189.1	314	0
node_2683	node_2684	0	0
node_2686	KX510257.1	682	1
node_2695	KX510183.1	314	0
node_2683	node_2687	0	0
node_2687	node_2688	0	0
node_2688	KX510254.1	0	0
node_2696	node_2697	0	0
node_2692	node_2693	0	0
node_2695	KX510169.1	1538	586
node_2689	KX510186.1	0	0
node_2687	node_2689	0	0
node_2693	node_2696	0	0
node_2686	KX510195.1	0	0
node_2691	node_2692	5	5
node_2694	node_2695	0	0
node_2692	node_2699	0	0
node_2698	KX510196.1	0	0
node_2694	KX510147.1	0	0
node_2697	KX510167.1	0	0
node_2697	KX510173.1	339	25
node_2698	KX510150.1	315	1
node_2688	KX510210.1	0	0
node_2700	node_2701	0	0
node_2699	node_2700	0	0
node_2696	node_2698	0	0
node_2693	node_2694	0	0
node_2700	node_2702	0	0
node_2701	KX510242.1	0	0
node_2701	KX510241.1	314	0
node_2702	KX510144.1	0	0
node_2702	KX510211.1	0	0
node_2699	node_2703	0	0
node_2703	node_2705	5071	5071
node_2703	node_2704	0	0
node_2704	KX510240.1	1	1
node_2704	KX510262.1	0	0
node_2705	KP317916.1	544	0
node_2706	node_2707	0	0
node_2705	KP317935.1	0	0
node_2707	node_2708	479	165
node_2691	node_2706	0	0
node_2708	node_2710	172	172
node_2708	node_2709	553	553
node_2709	KX510218.1	699	699
node_2710	KX510227.1	314	0
node_2712	KX510250.1	321	7
node_2713	KX510190.1	0	0
node_2709	KX510255.1	9528	4616
node_2711	node_2712	0	0
node_2711	node_2713	2	2
node_2722	node_2723	3	3
node_2710	KX510264.1	437	69
node_2712	KX510201.1	73	73
node_2714	node_2715	2	2
node_2716	KX510243.1	368	0
node_2713	KX510232.1	7744	3756
node_2715	node_2716	0	0
node_2718	node_2719	0	0
node_2724	node_2725	3	3
node_2707	node_2711	0	0
node_2718	node_2720	0	0
node_2715	node_2717	0	0
node_2717	KX510148.1	323	9
node_2706	node_2714	0	0
node_2719	KX510170.1	0	0
node_2723	node_2724	24	24
node_2725	MH181880.1	0	0
node_2726	MH181888.1	17	8
node_2720	KX510253.1	65	65
node_2720	KX510261.1	102	102
node_2732	MH181894.1	371	43
node_2690	node_2721	256	85
node_2726	MH181885.1	143	67
node_2728	MH181890.1	687	5
node_2722	node_2730	72	75
node_2714	node_2718	7	7
node_2725	MH181881.1	899	217
node_2716	KX510222.1	0	0
node_2730	node_2731	31	30
node_2719	KX510230.1	0	0
node_2724	node_2726	1	1
node_2717	KX510161.1	0	0
node_2734	node_2736	41	41
node_2731	node_2732	37	37
node_2732	MH181879.1	401	29
node_2723	node_2727	1	1
node_2727	node_2728	214	214
node_2721	node_2722	6	6
node_2729	MH181887.1	3427	1776
node_2733	MH181883.1	616	248
node_2721	node_2737	970	427
node_2731	node_2733	41	27
node_2733	MH181889.1	1	1
node_2737	node_2738	87	89
node_2736	MH181902.1	651	332
node_2729	MH181898.1	359	45
node_2743	KF826830.1	17	17
node_2736	MH181903.1	425	403
node_2728	MH181886.1	51	51
node_2739	node_2740	54	54
node_2740	KJ939971.1	5	5
node_2735	KJ939955.1	1448	582
node_2730	node_2734	17	17
node_2734	node_2735	60	61
node_2735	KX510208.1	547	279
node_2738	node_2739	61	32
node_2744	KX765958.1	51	51
node_2742	node_2744	101	101
node_2748	KX655627.1	1401	29
node_2727	node_2729	6	6
node_2741	KJ939966.1	16	5
node_2743	JX015498.1	1047	32
node_2740	KJ939961.1	4	4
node_2750	KX655676.1	14	14
node_2738	node_2742	2	2
node_2742	node_2743	55	48
node_2748	KX655662.1	7	7
node_2739	node_2741	1454	67
node_2747	MK109775.1	9	9
node_2745	node_2749	0	0
node_2746	node_2747	0	0
node_2744	KX655692.1	757	77
node_2749	node_2750	3	3
node_2747	KX765946.1	1144	141
node_2737	node_2745	41	41
node_2745	node_2746	0	0
node_2750	KX655616.1	4	4
node_2749	node_2751	144	143
node_2741	KJ939947.1	3	3
node_2746	node_2748	0	0
node_2751	KY782635.1	66	66
node_2751	KM517572.1	1437	70
node_2754	node_2755	81	84
node_2752	node_2753	351	290
node_2502	node_2752	856	531
node_2753	node_2754	51	39
node_2756	node_2757	101	67
node_2755	node_2756	8	9
node_2757	node_2758	0	0
node_2759	KX655657.1	5	5
node_2757	node_2760	0	0
node_2758	JX015496.1	466	154
node_2761	MH760596.1	102	102
node_2758	node_2759	409	11
node_2760	node_2761	119	119
node_2759	KX655679.1	50	50
node_2760	node_2762	413	15
node_2763	node_2764	173	173
node_2761	KX655656.1	8	8
node_2762	KX655643.1	108	108
node_2762	KJ627316.1	19	19
node_2763	node_2767	65	65
node_2768	MF973161.1	567	160
node_2764	node_2765	270	270
node_2756	node_2763	48	31
node_2764	node_2766	129	125
node_2767	node_2768	54	54
node_2769	MK109772.1	399	1
node_2768	KX655687.1	528	215
node_2767	node_2769	4	4
node_2765	MH760594.1	209	209
node_2765	MH181884.1	20217	7910
node_2755	node_2770	195	195
node_2771	node_2772	59	59
node_2766	MH181905.1	58	58
node_2769	MK109763.1	334	12
node_2778	node_2779	0	0
node_2770	node_2771	3	3
node_2775	node_2777	410	12
node_2777	KX655638.1	189	174
node_2766	MH181904.1	27	21
node_2772	node_2774	10	10
node_2772	node_2773	1	1
node_2771	node_2775	40	31
node_2776	KX655695.1	316	2
node_2774	KX655665.1	47	47
node_2782	node_2783	47	38
node_2787	node_2790	214	214
node_2779	node_2781	45	45
node_2781	KX655621.1	2	2
node_2776	KX655620.1	11	11
node_2780	KX765928.1	629	216
node_2781	KX655680.1	531	124
node_2786	node_2787	254	217
node_2778	node_2782	0	0
node_2774	KX655659.1	469	154
node_2782	node_2784	71	71
node_2784	KX655658.1	510	198
node_2788	node_2789	0	0
node_2780	KX655682.1	26	26
node_2783	KX655663.1	30	30
node_2770	node_2778	2	2
node_2773	KX655631.1	3	3
node_2775	node_2776	0	0
node_2783	KX655689.1	4	4
node_2754	node_2785	14	14
node_2779	node_2780	50	50
node_2792	MH181891.1	760	446
node_2773	MK109777.1	432	35
node_2794	node_2795	2	2
node_2777	KX655699.1	1	1
node_2791	MH181907.1	460	62
node_2786	node_2793	28	28
node_2799	KX765938.1	5	5
node_2785	node_2786	31	31
node_2787	node_2788	229	229
node_2790	node_2792	719	630
node_2784	MH181900.1	94	94
node_2789	MH181899.1	199	199
node_2793	node_2794	10	10
node_2791	MH181906.1	260	260
node_2789	MH181897.1	3687	1659
node_2788	MH181901.1	199	199
node_2790	node_2791	21	21
node_2792	MH181893.1	1682	696
node_2795	KJ627374.1	450	52
node_2798	KX765894.1	5	5
node_2794	node_2796	225	225
node_2796	MH760605.1	340	26
node_2802	node_2803	1	1
node_2795	KX765960.1	460	147
node_2799	KX765911.1	2	2
node_2801	node_2802	36	36
node_2785	node_2800	4	4
node_2798	KX765931.1	1	1
node_2796	MH760641.1	468	59
node_2797	node_2798	398	0
node_2793	node_2797	143	138
node_2800	node_2801	233	180
node_2797	node_2799	314	0
node_2803	KX765901.1	357	43
node_2803	KX765936.1	621	223
node_2802	node_2804	58	58
node_2804	MH760593.1	431	119
node_2801	node_2805	97	97
node_2804	KX765967.1	694	287
node_2805	node_2806	0	0
node_2806	JF920053.1	368	14
node_2806	KF826849.1	513	84
node_2807	KF530269.1	88	59
node_2805	node_2807	0	0
node_2807	JF920052.1	380	66
node_2808	node_2809	0	0
node_2810	KX655677.1	201	201
node_2812	node_2813	30	30
node_2800	node_2808	466	79
node_2814	KX765934.1	3	3
node_2808	node_2812	0	0
node_2809	node_2811	30	30
node_2809	node_2810	16	14
node_2811	KJ672436.1	2	2
node_2812	node_2814	39	39
node_2813	KU950661.1	67	67
node_2813	KX894796.1	2	2
node_2810	KC978856.1	93	92
node_2811	KJ672459.1	4	4
node_2817	node_2818	22	23
node_2819	KX765969.1	8	8
node_2814	KX765920.1	5	5
node_2815	node_2816	66	24
node_2822	KX765913.1	70	70
node_2819	node_2820	4	4
node_2818	node_2821	732	20
node_2825	node_2826	15	7
node_2820	KX765953.1	1	1
node_2821	node_2822	0	0
node_2822	MH760603.1	235	235
node_2753	node_2815	26	27
node_2834	MF001051.1	321	7
node_2816	node_2817	406	8
node_2820	KX765937.1	11	11
node_2821	node_2823	1	1
node_2823	KP663728.1	142	142
node_2828	node_2829	34	36
node_2817	node_2824	8	11
node_2818	node_2819	45	46
node_2826	KX655639.1	758	49
node_2830	MH760601.1	936	224
node_2823	KX655666.1	793	75
node_2834	MF001049.1	399	1
node_2824	node_2825	109	11
node_2824	node_2828	24	24
node_2829	KX655675.1	92	92
node_2816	node_2831	18	18
node_2831	node_2832	55	50
node_2826	KC731483.1	88	88
node_2825	node_2827	12	15
node_2830	KX655652.1	9	10
node_2832	node_2833	0	0
node_2833	node_2834	47	47
node_2837	KY654509.1	11	11
node_2836	node_2838	0	0
node_2838	MH760600.1	320	320
node_2827	OK649680.1	97	96
node_2835	KX765924.1	4058	4059
node_2836	node_2837	399	1
node_2838	KY654506.1	327	13
node_2842	MN630091.1	391	391
node_2839	node_2840	316	49
node_2828	node_2830	23	24
node_2850	OK649639.1	894	31
node_2833	node_2835	22	25
node_2847	node_2848	272	272
node_2837	KY654507.1	16	16
node_2832	node_2836	48	48
node_2835	KY654508.1	72	75
node_2827	MF001039.1	889	179
node_2841	KY460517.1	716	313
node_2844	MN630107.1	518	516
node_2845	MN630097.1	799	403
node_2840	node_2842	113	113
node_2843	node_2844	49	26
node_2843	node_2845	10	10
node_2829	KY654510.1	83	81
node_2831	node_2839	542	542
node_2840	node_2841	318	317
node_2842	MN630094.1	707	314
node_2845	MN630095.1	597	597
node_2815	node_2846	38	39
node_2839	node_2843	55	55
node_2844	MN630092.1	314	314
node_2851	KU950652.1	57	53
node_2841	MN078109.1	277	283
node_2850	OK649647.1	59	60
node_2848	node_2849	9	10
node_2846	node_2847	645	304
node_2849	node_2850	2	2
node_2851	OK649675.1	61	50
node_2849	node_2851	6	10
node_2848	node_2852	12	13
node_2852	node_2853	867	9
node_2853	MK167036.1	50	52
node_2853	MF001043.1	22	22
node_2852	node_2854	1	1
node_2854	KX765896.1	87	71
node_2854	OK649640.1	77	79
node_2855	node_2856	7	6
node_2847	node_2855	533	536
node_2856	node_2857	81	81
node_2857	MF001056.1	18	14
node_2856	node_2858	1	1
node_2857	MF001050.1	818	132
node_2858	MN251607.1	1432	419
node_2859	node_2860	3	4
node_2858	MF001053.1	769	226
node_2860	MN078112.1	419	21
node_2864	node_2866	401	3
node_2846	node_2862	730	136
node_2862	node_2863	192	196
node_2861	MN071221.1	197	186
node_2863	node_2864	10	7
node_2864	node_2865	1	1
node_2869	MH760613.1	130	126
node_2859	node_2861	33	33
node_2855	node_2859	446	132
node_2865	MN071212.1	446	442
node_2866	MN078116.1	78	78
node_2868	MN536992.1	471	266
node_2862	node_2870	38	38
node_2865	MN531557.1	230	226
node_2873	MH181951.1	0	0
node_2861	MN536991.1	1893	707
node_2867	node_2869	445	47
node_2868	MN078117.1	60	60
node_2863	node_2867	0	0
node_2860	MN071210.1	78	78
node_2867	node_2868	2	2
node_2875	MH181979.1	36	36
node_2866	MN078114.1	56	56
node_2869	KX655626.1	340	27
node_2872	KY883572.2	664	645
node_2874	node_2875	2	2
node_2876	MH181984.1	414	16
node_2870	node_2874	100	100
node_2870	node_2871	22	22
node_2873	MH181935.1	6	6
node_2882	MH181958.1	7	7
node_2883	MH181980.1	669	3
node_2871	node_2873	0	0
node_2875	MH181952.1	4	4
node_2874	node_2876	2	2
node_2752	node_2877	699	494
node_2879	node_2880	561	115
node_2872	MH181967.1	399	1
node_2890	MH181918.1	48	47
node_2881	node_2882	114	114
node_2882	node_2883	11	11
node_2881	node_2884	21	21
node_2871	node_2872	1	1
node_2876	MH181969.1	25	25
node_2880	node_2881	0	0
node_2883	MH181963.1	160	160
node_2886	MH181932.1	76	76
node_2890	MH181925.1	740	57
node_2892	MH181927.1	1224	102
node_2878	node_2879	3	3
node_2887	node_2891	4	4
node_2885	MH181923.1	66	57
node_2893	MH181928.1	154	154
node_2888	node_2890	30	28
node_2877	node_2878	401	29
node_2891	node_2893	62	62
node_2884	node_2886	110	110
node_2892	MH181910.1	61	71
node_2880	node_2887	82	82
node_2888	node_2889	39	41
node_2894	node_2895	104	104
node_2899	node_2901	0	0
node_2884	node_2885	0	0
node_2887	node_2888	17	17
node_2889	MH181919.1	3	3
node_2889	MH181917.1	41	41
node_2893	MH181929.1	1188	90
node_2900	MH181944.1	0	0
node_2896	node_2897	2	2
node_2886	MH181916.1	408	40
node_2891	node_2892	10	17
node_2879	node_2894	771	89
node_2896	node_2898	15	1
node_2885	MH181920.1	487	119
node_2897	MH181945.1	29	29
node_2895	node_2899	448	8
node_2901	MH181954.1	126	93
node_2895	node_2896	5	5
node_2899	node_2900	94	94
node_2900	MH181985.1	1196	74
node_2897	MH181950.1	696	14
node_2898	MH181946.1	786	32
node_2898	MH181943.1	87	87
node_2901	MH181981.1	33	33
node_2894	node_2902	0	0
node_2902	node_2903	98	98
node_2904	MH181959.1	67	51
node_2903	node_2904	695	13
node_2904	MH181936.1	533	93
node_2903	node_2905	0	0
node_2905	MH181909.1	530	89
node_2905	MH181908.1	30	30
node_2902	node_2906	5	5
node_2906	node_2907	0	0
node_2907	MH181926.1	11	11
node_2908	MH181968.1	103	97
node_2907	MH181978.1	91	91
node_2906	node_2908	0	0
node_2911	node_2914	45	45
node_2878	node_2909	5	5
node_2910	node_2911	93	102
node_2913	MH181941.1	411	43
node_2915	MH181955.1	443	3
node_2908	MH181986.1	113	113
node_2911	node_2912	23	23
node_2909	node_2910	147	152
node_2912	node_2913	441	1
node_2912	MH181983.1	97	89
node_2914	node_2916	0	0
node_2914	node_2915	682	0
node_2915	MH181964.1	2	2
node_2919	MH181942.1	47	47
node_2913	MH181948.1	76	53
node_2923	MH181971.1	24	24
node_2917	node_2921	2	2
node_2920	MH181939.1	0	0
node_2920	MH181965.1	8	8
node_2921	node_2922	537	107
node_2916	MH181937.1	4	4
node_2921	node_2923	28	28
node_2910	node_2917	11	11
node_2918	node_2919	910	108
node_2919	MH181957.1	49	61
node_2923	MH181947.1	786	104
node_2927	MH181975.1	471	32
node_2928	MH181988.1	621	308
node_2918	node_2920	72	74
